modelo,nome,posto,entrada,saida,duracao,perna
Accelo,Accelo_29,34A,29946.5,31422.5,1476.0,1
Atego,Atego_32,32C,21990.0,31601.5,9611.5,1
Atego,Atego_98,31A,31302.0,31616.0,314.0,1
Atego,Atego_99,30A,31318.0,31632.0,314.0,1
Atego,Atego_30,33A,28442.5,31710.5,3268.0,1
Accelo,Accelo_53,32A,16815.0,31932.0,15117.0,1
Atego,Atego_99,31A,31632.0,31946.0,314.0,1
Atego,Atego_100,30A,31648.0,31962.0,314.0,1
Actros,Actros_97,31B,31410.0,31965.0,555.0,2
Accelo,Accelo_101,30A,31978.0,32231.0,253.0,1
Atego,Atego_100,31A,31962.0,32276.0,314.0,1
Accelo,Accelo_29,38,31422.5,32443.5,1021.0,1
Accelo,Accelo_102,30A,32308.0,32561.0,253.0,1
Accelo,Accelo_101,31A,32231.0,32592.0,361.0,1
Accelo,Accelo_102,31A,32561.0,32908.0,347.0,1
Actros,Actros_97,32B,31965.0,32930.0,965.0,2
Atego,Atego_103,30A,32638.0,32952.0,314.0,1
Accelo,Accelo_56,32A,18227.0,33000.0,14773.0,1
Atego,Atego_30,34A,31710.5,33177.0,1466.5,1
Atego,Atego_34,32C,23124.0,33181.0,10057.0,1
Atego,Atego_103,31A,32952.0,33266.0,314.0,1
Atego,Atego_105,30A,32968.0,33282.0,314.0,1
Actros,Actros_97,32D,32930.0,33424.0,494.0,2
Atego,Atego_31,33A,30022.0,33474.5,3452.5,1
Arocs,Arocs_7,39,31190.33333333333,33520.99999999999,2330.6666666666642,2
Atego,Atego_105,31A,33282.0,33596.0,314.0,1
Atego,Atego_107,30A,33298.0,33612.0,314.0,1
Atego,Atego_107,31A,33612.0,33926.0,314.0,1
Atego,Atego_108,30A,33628.0,33942.0,314.0,1
Atego,Atego_59,32A,18616.0,34134.0,15518.0,1
Atego,Atego_30,38,33177.0,34198.0,1021.0,1
Arocs,Arocs_27,33B,10871.0,34240.0,23369.0,2
Atego,Atego_108,31A,33942.0,34256.0,314.0,1
Atego,Atego_109,30A,33958.0,34272.0,314.0,1
Atego,Atego_109,31A,34272.0,34586.0,314.0,1
Atego,Atego_111,30A,34288.0,34602.0,314.0,1
Accelo,Accelo_35,32C,24192.0,34760.0,10568.0,1
Atego,Atego_111,31A,34602.0,34916.0,314.0,1
Atego,Atego_112,30A,34618.0,34932.0,314.0,1
Atego,Atego_31,34A,33474.5,34941.0,1466.5,1
Accelo,Accelo_60,32A,18932.0,35202.0,16270.0,1
Atego,Atego_32,33A,31601.5,35238.5,3637.0,1
Atego,Atego_112,31A,34932.0,35246.0,314.0,1
Atego,Atego_113,30A,34948.0,35262.0,314.0,1
Atego,Atego_113,31A,35262.0,35576.0,314.0,1
